-2.45604 -0.0252609
-2.44975 -0.0257
-2.44346 -0.0261473
-2.43717 -0.0266031
-2.43088 -0.0270676
-2.42459 -0.027541
-2.4183 -0.0280237
-2.41201 -0.0285158
-2.40572 -0.0290176
-2.39943 -0.0295294
-2.39315 -0.0300516
-2.38686 -0.0305844
-2.38057 -0.0311281
-2.37428 -0.031683
-2.36799 -0.0322496
-2.3617 -0.0328282
-2.35541 -0.033419
-2.34912 -0.0340226
-2.34283 -0.0346392
-2.33654 -0.0352693
-2.33025 -0.0359134
-2.32396 -0.0365718
-2.31767 -0.037245
-2.31138 -0.0379335
-2.30509 -0.0386377
-2.2988 -0.0393583
-2.29251 -0.0400957
-2.28622 -0.0408504
-2.27993 -0.0416231
-2.27365 -0.0424143
-2.26736 -0.0432247
-2.26107 -0.0440549
-2.25478 -0.0449056
-2.24849 -0.0457775
-2.2422 -0.0466714
-2.23591 -0.0475879
-2.22962 -0.0485279
-2.22333 -0.0494923
-2.21704 -0.0504819
-2.21075 -0.0514976
-2.20446 -0.0525404
-2.19817 -0.0536113
-2.19188 -0.0547113
-2.18559 -0.0558415
-2.1793 -0.057003
-2.17301 -0.0581971
-2.16672 -0.059425
-2.16043 -0.060688
-2.15415 -0.0619874
-2.14786 -0.0633248
-2.14157 -0.0647016
-2.13528 -0.0661195
-2.12899 -0.06758
-2.1227 -0.069085
-2.11641 -0.0706363
-2.11012 -0.0722359
-2.10383 -0.0738857
-2.09754 -0.075588
-2.09125 -0.0773449
-2.08496 -0.079159
-2.07867 -0.0810327
-2.07238 -0.0829687
-2.06609 -0.0849697
-2.0598 -0.0870388
-2.05351 -0.0891792
-2.04722 -0.091394
-2.04093 -0.0936869
-2.03465 -0.0960616
-2.02836 -0.098522
-2.02207 -0.101072
-2.01578 -0.103717
-2.00949 -0.106461
-2.0032 -0.109309
-1.99691 -0.112266
-1.99062 -0.115338
-1.98433 -0.118532
-1.97804 -0.121853
-1.97175 -0.125309
-1.96546 -0.128907
-1.95917 -0.132655
-1.95288 -0.13656
-1.94659 -0.140633
-1.9403 -0.144883
-1.93401 -0.14932
-1.92772 -0.153956
-1.92143 -0.158802
-1.91515 -0.163871
-1.90886 -0.169177
-1.90257 -0.174735
-1.89628 -0.180561
-1.88999 -0.186673
-1.8837 -0.193089
-1.87741 -0.19983
-1.87112 -0.206918
-1.86483 -0.214378
-1.85854 -0.222234
-1.85225 -0.230516
-1.84596 -0.239255
-1.83967 -0.248485
-1.83338 -0.258243
-1.82709 -0.268569
-1.8208 -0.279508
-1.81451 -0.291109
-1.80822 -0.303426
-1.80193 -0.316519
-1.79565 -0.330452
-1.78936 -0.345298
-1.78307 -0.361138
-1.77678 -0.378062
-1.77049 -0.396168
-1.7642 -0.415567
-1.75791 -0.436384
-1.75162 -0.458758
-1.74533 -0.482843
-1.73904 -0.508816
-1.73275 -0.536875
-1.72646 -0.567243
-1.72017 -0.600174
-1.71388 -0.635957
-1.70759 -0.674921
-1.7013 -0.717441
-1.69501 -0.76395
-1.68872 -0.814942
-1.68243 -0.87099
-1.67615 -0.932754
-1.66986 -1.001
-1.66357 -1.07662
-1.65728 -1.16066
-1.65099 -1.25432
-1.6447 -1.35903
-1.63841 -1.47646
-1.63212 -1.60857
-1.62583 -1.75766
-1.61954 -1.92641
-1.61325 -2.11799
-1.60696 -2.33605
-1.60067 -2.58477
-1.59438 -2.86891
-1.58809 -3.19366
-1.5818 -3.56447
-1.57551 -3.98661
-1.56922 -4.46433
-1.56293 -4.99953
-1.55665 -5.58969
-1.55036 -6.22501
-1.54407 -6.88506
-1.53778 -7.53586
-1.53149 -8.1293
-1.5252 -8.60735
-1.51891 -8.91251
-1.51262 -9.00275
-1.50633 -8.86482
-1.50004 -8.51883
-1.49375 -8.01135
-1.48746 -7.40115
-1.48117 -6.74483
-1.47488 -6.08766
-1.46859 -5.46059
-1.4623 -4.88152
-1.45601 -4.35845
-1.44972 -3.89275
-1.44343 -3.48187
-1.43714 -3.12124
-1.43086 -2.80553
-1.42457 -2.5293
-1.41828 -2.28744
-1.41199 -2.07531
-1.4057 -1.88884
-1.39941 -1.72449
-1.39312 -1.5792
-1.38683 -1.45037
-1.38054 -1.33577
-1.37425 -1.23352
-1.36796 -1.142
-1.36167 -1.05984
-1.35538 -0.985854
-1.34909 -0.919043
-1.3428 -0.858543
-1.33651 -0.803612
-1.33022 -0.753608
-1.32393 -0.707976
-1.31764 -0.666237
-1.31136 -0.627971
-1.30507 -0.592812
-1.29878 -0.56044
-1.29249 -0.530575
-1.2862 -0.50297
-1.27991 -0.477407
-1.27362 -0.453692
-1.26733 -0.431655
-1.26104 -0.411144
-1.25475 -0.392022
-1.24846 -0.37417
-1.24217 -0.357478
-1.23588 -0.34185
-1.22959 -0.327197
-1.2233 -0.313443
-1.21701 -0.300514
-1.21072 -0.288348
-1.20443 -0.276886
-1.19814 -0.266074
-1.19186 -0.255867
-1.18557 -0.246218
-1.17928 -0.237089
-1.17299 -0.228444
-1.1667 -0.220249
-1.16041 -0.212473
-1.15412 -0.205088
-1.14783 -0.19807
-1.14154 -0.191394
-1.13525 -0.185038
-1.12896 -0.178982
-1.12267 -0.173208
-1.11638 -0.167699
-1.11009 -0.162438
-1.1038 -0.157411
-1.09751 -0.152605
-1.09122 -0.148007
-1.08493 -0.143604
-1.07864 -0.139387
-1.07236 -0.135344
-1.06607 -0.131466
-1.05978 -0.127745
-1.05349 -0.124171
-1.0472 -0.120738
-1.04091 -0.117438
-1.03462 -0.114265
-1.02833 -0.111211
-1.02204 -0.108271
-1.01575 -0.105439
-1.00946 -0.10271
-1.00317 -0.100079
-0.996882 -0.0975417
-0.990592 -0.0950932
-0.984303 -0.0927295
-0.978013 -0.0904468
-0.971724 -0.0882414
-0.965434 -0.0861096
-0.959145 -0.0840484
-0.952855 -0.0820546
-0.946566 -0.0801252
-0.940276 -0.0782574
-0.933987 -0.0764487
-0.927698 -0.0746965
-0.921408 -0.0729985
-0.915119 -0.0713524
-0.908829 -0.0697562
-0.90254 -0.0682076
-0.89625 -0.066705
-0.889961 -0.0652463
-0.883671 -0.06383
-0.877382 -0.0624542
-0.871092 -0.0611176
-0.864803 -0.0598185
-0.858513 -0.0585555
-0.852224 -0.0573273
-0.845934 -0.0561325
-0.839645 -0.05497
-0.833355 -0.0538385
-0.827066 -0.0527369
-0.820776 -0.0516642
-0.814487 -0.0506192
-0.808198 -0.0496011
-0.801908 -0.0486088
-0.795619 -0.0476415
-0.789329 -0.0466983
-0.78304 -0.0457783
-0.77675 -0.0448808
-0.770461 -0.044005
-0.764171 -0.0431502
-0.757882 -0.0423157
-0.751592 -0.0415008
-0.745303 -0.0407048
-0.739013 -0.0399272
-0.732724 -0.0391673
-0.726434 -0.0384246
-0.720145 -0.0376985
-0.713855 -0.0369886
-0.707566 -0.0362942
-0.701276 -0.0356149
-0.694987 -0.0349502
-0.688697 -0.0342997
-0.682408 -0.033663
-0.676119 -0.0330396
-0.669829 -0.032429
-0.66354 -0.0318311
-0.65725 -0.0312452
-0.650961 -0.0306712
-0.644671 -0.0301085
-0.638382 -0.029557
-0.632092 -0.0290163
-0.625803 -0.028486
-0.619513 -0.0279658
-0.613224 -0.0274556
-0.606934 -0.0269549
-0.600645 -0.0264635
-0.594355 -0.0259811
-0.588066 -0.0255075
-0.581776 -0.0250425
-0.575487 -0.0245857
-0.569197 -0.024137
-0.562908 -0.0236961
-0.556619 -0.0232629
-0.550329 -0.0228371
-0.54404 -0.0224184
-0.53775 -0.0220068
-0.531461 -0.021602
-0.525171 -0.0212038
-0.518882 -0.020812
-0.512592 -0.0204265
-0.506303 -0.0200472
-0.500013 -0.0196737
-0.493724 -0.0193061
-0.487434 -0.018944
-0.481145 -0.0185874
-0.474855 -0.0182362
-0.468566 -0.0178901
-0.462276 -0.0175491
-0.455987 -0.017213
-0.449697 -0.0168816
-0.443408 -0.0165549
-0.437118 -0.0162328
-0.430829 -0.015915
-0.42454 -0.0156015
-0.41825 -0.0152922
-0.411961 -0.014987
-0.405671 -0.0146857
-0.399382 -0.0143882
-0.393092 -0.0140945
-0.386803 -0.0138045
-0.380513 -0.013518
-0.374224 -0.0132349
-0.367934 -0.0129552
-0.361645 -0.0126788
-0.355355 -0.0124055
-0.349066 -0.0121353
-0.342776 -0.0118682
-0.336487 -0.0116039
-0.330197 -0.0113425
-0.323908 -0.0110839
-0.317618 -0.0108279
-0.311329 -0.0105746
-0.30504 -0.0103238
-0.29875 -0.0100754
-0.292461 -0.00982947
-0.286171 -0.00958583
-0.279882 -0.00934445
-0.273592 -0.00910525
-0.267303 -0.00886818
-0.261013 -0.00863316
-0.254724 -0.00840013
-0.248434 -0.00816904
-0.242145 -0.00793981
-0.235855 -0.0077124
-0.229566 -0.00748674
-0.223276 -0.00726277
-0.216987 -0.00704044
-0.210697 -0.00681969
-0.204408 -0.00660047
-0.198118 -0.00638272
-0.191829 -0.00616639
-0.18554 -0.00595143
-0.17925 -0.00573778
-0.172961 -0.0055254
-0.166671 -0.00531423
-0.160382 -0.00510423
-0.154092 -0.00489534
-0.147803 -0.00468752
-0.141513 -0.00448072
-0.135224 -0.00427489
-0.128934 -0.00406999
-0.122645 -0.00386596
-0.116355 -0.00366277
-0.110066 -0.00346037
-0.103776 -0.00325871
-0.0974869 -0.00305775
-0.0911974 -0.00285744
-0.0849079 -0.00265774
-0.0786184 -0.00245861
-0.072329 -0.00226001
-0.0660395 -0.00206188
-0.05975 -0.0018642
-0.0534605 -0.00166691
-0.0471711 -0.00146997
-0.0408816 -0.00127334
-0.0345921 -0.00107699
-0.0283026 -0.000880863
-0.0220132 -0.000684922
-0.0157237 -0.000489127
-0.00943421 -0.000293435
-0.00314474 -9.78047e-05
0.00314474 9.78047e-05
0.00943421 0.000293435
0.0157237 0.000489127
0.0220132 0.000684922
0.0283026 0.000880863
0.0345921 0.00107699
0.0408816 0.00127334
0.0471711 0.00146997
0.0534605 0.00166691
0.05975 0.0018642
0.0660395 0.00206188
0.072329 0.00226001
0.0786184 0.00245861
0.0849079 0.00265774
0.0911974 0.00285744
0.0974869 0.00305775
0.103776 0.00325871
0.110066 0.00346037
0.116355 0.00366277
0.122645 0.00386596
0.128934 0.00406999
0.135224 0.00427489
0.141513 0.00448072
0.147803 0.00468752
0.154092 0.00489534
0.160382 0.00510423
0.166671 0.00531423
0.172961 0.0055254
0.17925 0.00573778
0.18554 0.00595143
0.191829 0.00616639
0.198118 0.00638272
0.204408 0.00660047
0.210697 0.00681969
0.216987 0.00704044
0.223276 0.00726277
0.229566 0.00748674
0.235855 0.0077124
0.242145 0.00793981
0.248434 0.00816904
0.254724 0.00840013
0.261013 0.00863316
0.267303 0.00886818
0.273592 0.00910525
0.279882 0.00934445
0.286171 0.00958583
0.292461 0.00982947
0.29875 0.0100754
0.30504 0.0103238
0.311329 0.0105746
0.317618 0.0108279
0.323908 0.0110839
0.330197 0.0113425
0.336487 0.0116039
0.342776 0.0118682
0.349066 0.0121353
0.355355 0.0124055
0.361645 0.0126788
0.367934 0.0129552
0.374224 0.0132349
0.380513 0.013518
0.386803 0.0138045
0.393092 0.0140945
0.399382 0.0143882
0.405671 0.0146857
0.411961 0.014987
0.41825 0.0152922
0.42454 0.0156015
0.430829 0.015915
0.437118 0.0162328
0.443408 0.0165549
0.449697 0.0168816
0.455987 0.017213
0.462276 0.0175491
0.468566 0.0178901
0.474855 0.0182362
0.481145 0.0185874
0.487434 0.018944
0.493724 0.0193061
0.500013 0.0196737
0.506303 0.0200472
0.512592 0.0204265
0.518882 0.020812
0.525171 0.0212038
0.531461 0.021602
0.53775 0.0220068
0.54404 0.0224184
0.550329 0.0228371
0.556619 0.0232629
0.562908 0.0236961
0.569197 0.024137
0.575487 0.0245857
0.581776 0.0250425
0.588066 0.0255075
0.594355 0.0259811
0.600645 0.0264635
0.606934 0.0269549
0.613224 0.0274556
0.619513 0.0279658
0.625803 0.028486
0.632092 0.0290163
0.638382 0.029557
0.644671 0.0301085
0.650961 0.0306712
0.65725 0.0312452
0.66354 0.0318311
0.669829 0.032429
0.676119 0.0330396
0.682408 0.033663
0.688697 0.0342997
0.694987 0.0349502
0.701276 0.0356149
0.707566 0.0362942
0.713855 0.0369886
0.720145 0.0376985
0.726434 0.0384246
0.732724 0.0391673
0.739013 0.0399272
0.745303 0.0407048
0.751592 0.0415008
0.757882 0.0423157
0.764171 0.0431502
0.770461 0.044005
0.77675 0.0448808
0.78304 0.0457783
0.789329 0.0466983
0.795619 0.0476415
0.801908 0.0486088
0.808198 0.0496011
0.814487 0.0506192
0.820776 0.0516642
0.827066 0.0527369
0.833355 0.0538385
0.839645 0.05497
0.845934 0.0561325
0.852224 0.0573273
0.858513 0.0585555
0.864803 0.0598185
0.871092 0.0611176
0.877382 0.0624542
0.883671 0.06383
0.889961 0.0652463
0.89625 0.066705
0.90254 0.0682076
0.908829 0.0697562
0.915119 0.0713524
0.921408 0.0729985
0.927698 0.0746965
0.933987 0.0764487
0.940276 0.0782574
0.946566 0.0801252
0.952855 0.0820546
0.959145 0.0840484
0.965434 0.0861096
0.971724 0.0882414
0.978013 0.0904468
0.984303 0.0927295
0.990592 0.0950932
0.996882 0.0975417
1.00317 0.100079
1.00946 0.10271
1.01575 0.105439
1.02204 0.108271
1.02833 0.111211
1.03462 0.114265
1.04091 0.117438
1.0472 0.120738
1.05349 0.124171
1.05978 0.127745
1.06607 0.131466
1.07236 0.135344
1.07864 0.139387
1.08493 0.143604
1.09122 0.148007
1.09751 0.152605
1.1038 0.157411
1.11009 0.162438
1.11638 0.167699
1.12267 0.173208
1.12896 0.178982
1.13525 0.185038
1.14154 0.191394
1.14783 0.19807
1.15412 0.205088
1.16041 0.212473
1.1667 0.220249
1.17299 0.228444
1.17928 0.237089
1.18557 0.246218
1.19186 0.255867
1.19814 0.266074
1.20443 0.276886
1.21072 0.288348
1.21701 0.300514
1.2233 0.313443
1.22959 0.327197
1.23588 0.34185
1.24217 0.357478
1.24846 0.37417
1.25475 0.392022
1.26104 0.411144
1.26733 0.431655
1.27362 0.453692
1.27991 0.477407
1.2862 0.50297
1.29249 0.530575
1.29878 0.56044
1.30507 0.592812
1.31136 0.627971
1.31764 0.666237
1.32393 0.707976
1.33022 0.753608
1.33651 0.803612
1.3428 0.858543
1.34909 0.919043
1.35538 0.985854
1.36167 1.05984
1.36796 1.142
1.37425 1.23352
1.38054 1.33577
1.38683 1.45037
1.39312 1.5792
1.39941 1.72449
1.4057 1.88884
1.41199 2.07531
1.41828 2.28744
1.42457 2.5293
1.43086 2.80553
1.43714 3.12124
1.44343 3.48187
1.44972 3.89275
1.45601 4.35845
1.4623 4.88152
1.46859 5.46059
1.47488 6.08766
1.48117 6.74483
1.48746 7.40115
1.49375 8.01135
1.50004 8.51883
1.50633 8.86482
1.51262 9.00275
1.51891 8.91251
1.5252 8.60735
1.53149 8.1293
1.53778 7.53586
1.54407 6.88506
1.55036 6.22501
1.55665 5.58969
1.56293 4.99953
1.56922 4.46433
1.57551 3.98661
1.5818 3.56447
1.58809 3.19366
1.59438 2.86891
1.60067 2.58477
1.60696 2.33605
1.61325 2.11799
1.61954 1.92641
1.62583 1.75766
1.63212 1.60857
1.63841 1.47646
1.6447 1.35903
1.65099 1.25432
1.65728 1.16066
1.66357 1.07662
1.66986 1.001
1.67615 0.932754
1.68243 0.87099
1.68872 0.814942
1.69501 0.76395
1.7013 0.717441
1.70759 0.674921
1.71388 0.635957
1.72017 0.600174
1.72646 0.567243
1.73275 0.536875
1.73904 0.508816
1.74533 0.482843
1.75162 0.458758
1.75791 0.436384
1.7642 0.415567
1.77049 0.396168
1.77678 0.378062
1.78307 0.361138
1.78936 0.345298
1.79565 0.330452
1.80193 0.316519
1.80822 0.303426
1.81451 0.291109
1.8208 0.279508
1.82709 0.268569
1.83338 0.258243
1.83967 0.248485
1.84596 0.239255
1.85225 0.230516
1.85854 0.222234
1.86483 0.214378
1.87112 0.206918
1.87741 0.19983
1.8837 0.193089
1.88999 0.186673
1.89628 0.180561
1.90257 0.174735
1.90886 0.169177
1.91515 0.163871
1.92143 0.158802
1.92772 0.153956
1.93401 0.14932
1.9403 0.144883
1.94659 0.140633
1.95288 0.13656
1.95917 0.132655
1.96546 0.128907
1.97175 0.125309
1.97804 0.121853
1.98433 0.118532
1.99062 0.115338
1.99691 0.112266
2.0032 0.109309
2.00949 0.106461
2.01578 0.103717
2.02207 0.101072
2.02836 0.098522
2.03465 0.0960616
2.04093 0.0936869
2.04722 0.091394
2.05351 0.0891792
2.0598 0.0870388
2.06609 0.0849697
2.07238 0.0829687
2.07867 0.0810327
2.08496 0.079159
2.09125 0.0773449
2.09754 0.075588
2.10383 0.0738857
2.11012 0.0722359
2.11641 0.0706363
2.1227 0.069085
2.12899 0.06758
2.13528 0.0661195
2.14157 0.0647016
2.14786 0.0633248
2.15415 0.0619874
2.16043 0.060688
2.16672 0.059425
2.17301 0.0581971
2.1793 0.057003
2.18559 0.0558415
2.19188 0.0547113
2.19817 0.0536113
2.20446 0.0525404
2.21075 0.0514976
2.21704 0.0504819
2.22333 0.0494923
2.22962 0.0485279
2.23591 0.0475879
2.2422 0.0466714
2.24849 0.0457775
2.25478 0.0449056
2.26107 0.0440549
2.26736 0.0432247
2.27365 0.0424143
2.27993 0.0416231
2.28622 0.0408504
2.29251 0.0400957
2.2988 0.0393583
2.30509 0.0386377
2.31138 0.0379335
2.31767 0.037245
2.32396 0.0365718
2.33025 0.0359134
2.33654 0.0352693
2.34283 0.0346392
2.34912 0.0340226
2.35541 0.033419
2.3617 0.0328282
2.36799 0.0322496
2.37428 0.031683
2.38057 0.0311281
2.38686 0.0305844
2.39315 0.0300516
2.39943 0.0295294
2.40572 0.0290176
2.41201 0.0285158
2.4183 0.0280237
2.42459 0.027541
2.43088 0.0270676
2.43717 0.0266031
2.44346 0.0261473
2.44975 0.0257
2.45604 0.0252609
2.46233 0.0248298
2.46862 0.0244064
2.47491 0.0239907
2.4812 0.0235823
2.48749 0.023181
2.49378 0.0227867
2.50007 0.0223993
2.50636 0.0220184
2.51265 0.021644
2.51893 0.0212758
2.52522 0.0209137
2.53151 0.0205576
2.5378 0.0202073
2.54409 0.0198626
2.55038 0.0195234
2.55667 0.0191896
2.56296 0.018861
2.56925 0.0185374
2.57554 0.0182189
2.58183 0.0179051
2.58812 0.0175961
2.59441 0.0172916
2.6007 0.0169916
2.60699 0.016696
2.61328 0.0164046
2.61957 0.0161174
2.62586 0.0158342
2.63215 0.015555
2.63843 0.0152796
2.64472 0.0150079
2.65101 0.0147399
2.6573 0.0144755
2.66359 0.0142145
2.66988 0.0139569
2.67617 0.0137026
2.68246 0.0134516
2.68875 0.0132037
2.69504 0.0129588
2.70133 0.012717
2.70762 0.012478
2.71391 0.0122419
2.7202 0.0120086
2.72649 0.0117779
2.73278 0.0115499
2.73907 0.0113245
2.74536 0.0111015
2.75165 0.010881
2.75793 0.0106629
2.76422 0.0104471
2.77051 0.0102335
2.7768 0.0100222
2.78309 0.00981298
2.78938 0.00960586
2.79567 0.00940077
2.80196 0.00919767
2.80825 0.00899649
2.81454 0.00879718
2.82083 0.0085997
2.82712 0.00840401
2.83341 0.00821003
2.8397 0.00801775
2.84599 0.00782709
2.85228 0.00763803
2.85857 0.00745051
2.86486 0.00726449
2.87115 0.00707993
2.87743 0.00689679
2.88372 0.00671501
2.89001 0.00653457
2.8963 0.00635543
2.90259 0.00617753
2.90888 0.00600085
2.91517 0.00582534
2.92146 0.00565097
2.92775 0.0054777
2.93404 0.00530549
2.94033 0.0051343
2.94662 0.0049641
2.95291 0.00479486
2.9592 0.00462654
2.96549 0.0044591
2.97178 0.00429251
2.97807 0.00412674
2.98436 0.00396176
2.99065 0.00379752
2.99693 0.003634
3.00322 0.00347116
3.00951 0.00330898
3.0158 0.00314742
3.02209 0.00298645
3.02838 0.00282604
3.03467 0.00266616
3.04096 0.00250678
3.04725 0.00234786
3.05354 0.00218938
3.05983 0.00203131
3.06612 0.00187361
3.07241 0.00171626
3.0787 0.00155923
3.08499 0.00140249
3.09128 0.00124601
3.09757 0.00108975
3.10386 0.000933716
3.11015 0.000777758
3.11643 0.000622315
3.12272 0.000465599
3.12901 0.000314149
3.1353 0.000143426
3.14159 4.48723e-05
