-1.65728 1.63415 1.99586
-1.65099 1.64492 1.99295
-1.6447 1.65565 1.99009
-1.63841 1.66634 1.98728
-1.63212 1.67698 1.98452
-1.62583 1.68756 1.98182
-1.61954 1.69807 1.97919
-1.61325 1.7085 1.97664
-1.60696 1.71884 1.97419
-1.60067 1.72907 1.97185
-1.59438 1.73917 1.96964
-1.58809 1.74912 1.96757
-1.5818 1.7589 1.96569
-1.57551 1.76847 1.96401
-1.56922 1.7778 1.96258
-1.56293 1.78683 1.96144
-1.55665 1.79552 1.96065
-1.55036 1.8038 1.96026
-1.54407 1.81159 1.96036
-1.53778 1.81883 1.96101
-1.53149 1.82542 1.9623
-1.5252 1.8313 1.96431
-1.51891 1.8364 1.96709
-1.51262 1.84068 1.97069
-1.50633 1.84413 1.97512
-1.50004 1.84677 1.98036
-1.49375 1.84864 1.98637
-1.48746 1.8498 1.99307
-1.48117 1.85035 2.00038
-1.47488 1.85036 2.00823
-1.46859 1.8499 2.01654
-1.4623 1.84906 2.02524
-1.45601 1.84787 2.03427
-1.44972 1.84641 2.04357
-1.44343 1.84472 2.0531
-1.43714 1.84282 2.06282
-1.43086 1.84076 2.0727
-1.42457 1.83855 2.08272
-1.41828 1.83622 2.09286
-1.41199 1.83379 2.10309
-1.4057 1.83126 2.1134
-1.39941 1.82866 2.12378
-1.39312 1.826 2.13422
-1.38683 1.82327 2.14471
-1.38054 1.8205 2.15524
-1.37425 1.81768 2.1658
-1.36796 1.81482 2.1764
-1.36167 1.81193 2.18701
-1.35538 1.80901 2.19765
-1.34909 1.80607 2.2083
-1.3428 1.8031 2.21897
-1.33651 1.80011 2.22964
-1.33022 1.7971 2.24031
-1.32393 1.79408 2.251
-1.31764 1.79105 2.26168
-1.31136 1.788 2.27236
-1.30507 1.78495 2.28304
-1.29878 1.78188 2.29371
-1.29249 1.77881 2.30438
-1.2862 1.77573 2.31504
-1.27991 1.77265 2.3257
-1.27362 1.76956 2.33634
-1.26733 1.76647 2.34697
-1.26104 1.76337 2.35759
-1.25475 1.76028 2.36819
-1.24846 1.75718 2.37878
-1.24217 1.75409 2.38936
-1.23588 1.75099 2.39992
-1.22959 1.74789 2.41046
-1.2233 1.7448 2.42099
-1.21701 1.74171 2.43149
-1.21072 1.73862 2.44198
-1.20443 1.73553 2.45244
-1.19814 1.73244 2.46289
-1.19186 1.72936 2.47331
-1.18557 1.72629 2.48371
-1.17928 1.72321 2.49409
-1.17299 1.72015 2.50445
-1.1667 1.71708 2.51478
-1.16041 1.71402 2.52508
-1.15412 1.71097 2.53536
-1.14783 1.70792 2.54562
-1.14154 1.70488 2.55585
-1.13525 1.70185 2.56605
-1.12896 1.69882 2.57622
-1.12267 1.6958 2.58637
-1.11638 1.69278 2.59649
-1.11009 1.68978 2.60658
-1.1038 1.68678 2.61664
-1.09751 1.68378 2.62666
-1.09122 1.6808 2.63666
-1.08493 1.67782 2.64663
-1.07864 1.67485 2.65657
